url_length,domain_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,and_count,is_https,has_ip,has_suspicious_words,subdomain_count,domain_entropy,suspicious_tld,is_shortened,page_length,word_count,form_count,has_password_field,total_links,external_links,urgency_score,fear_score,brand_mentions,credibility_score,label
96,0,96,0,3,3,2,3,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,35,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,15,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,49,0,2,2,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,1,0,4,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,0,86,0,3,5,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,22,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,2,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,39,13,4,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,23,6,1,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,1,3,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,3,0,0,3,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0,50,0,3,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0,16,78,4,0,0,4,2,3,0,2,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,0,81,0,2,9,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,53,0,1,4,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,0,72,93,4,3,2,7,1,2,0,1,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,34,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,3,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,23,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,1,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,38,0,4,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,63,0,1,4,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,49,0,1,2,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,88,0,3,9,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,28,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,24,7,2,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,21,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,84,28,6,0,1,2,1,2,0,1,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,43,0,1,2,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,69,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,38,0,1,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,40,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,3,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,38,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,66,0,1,0,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,0,36,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,4,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,83,0,3,5,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,31,0,3,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,0,12,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,2,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,60,0,1,4,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,66,0,1,0,5,6,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,2,0,0,2,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,0,95,14,2,6,1,5,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,59,0,1,3,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,18,64,5,1,0,8,2,2,0,1,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,0,49,0,2,1,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0,18,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,72,0,6,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,0,22,0,2,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,2,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,31,3,1,0,0,2,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,0,82,156,6,2,1,4,1,2,0,1,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,28,0,1,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,1,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,0,45,0,1,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,54,39,3,1,0,3,1,3,0,2,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,82,14,5,1,0,3,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,0,60,0,1,5,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,2,0,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,0,39,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,97,0,3,0,2,8,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,2,0,0,2,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,0,69,0,2,0,3,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,5,0,0,3,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,0,66,0,1,0,2,7,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,54,0,2,0,2,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,0,32,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,1,1,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,52,0,3,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,24,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,0,27,63,7,1,0,8,2,2,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,43,0,1,1,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,52,111,6,0,0,5,1,4,0,3,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,0,66,12,2,0,0,3,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,13,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,24,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,64,0,3,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,0,68,0,2,6,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,98,0,2,0,5,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,59,0,1,5,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,11,18,1,0,1,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,2,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,17,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,13,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,17,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,3,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,55,0,1,1,0,7,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,0,107,0,2,1,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,0,19,33,1,0,1,2,1,2,0,1,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,26,73,2,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,83,0,4,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,0,58,0,2,1,1,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,3,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,2,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,1,0,1,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,1,1,0,5,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,0,11,0,1,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,0,48,0,1,0,0,4,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,40,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,0,16,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,1,0,1,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,90,0,2,1,7,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,26,21,3,0,0,2,1,1,1,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,0,103,0,2,2,8,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,26,14,1,0,1,2,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,39,11,3,0,0,2,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,61,0,1,4,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,2,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,3,0,1,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,60,0,2,0,6,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,3,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,19,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,0,37,0,2,0,2,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,3,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,94,0,2,4,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,0,37,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0,29,60,2,0,0,2,1,3,0,2,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,1,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,35,0,2,0,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,23,0,1,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,85,0,1,8,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,3,1,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,42,0,1,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,39,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,62,0,2,0,4,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,1,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,22,246,6,2,3,1,1,7,0,6,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,0,59,0,1,2,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,28,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,1,1,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,3,0,0,0,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,0,96,0,2,6,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,14,68,5,1,0,8,2,2,0,1,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,0,25,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,2,3,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,81,0,2,3,0,5,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,30,11,2,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,24,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,0,39,0,1,2,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,53,0,3,0,2,2,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,0,45,132,3,0,1,2,1,11,0,10,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,1,3,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,112,0,3,9,0,8,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,0,41,0,3,2,0,2,0,0,0,0,0,0,1,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,0,17,13,1,0,1,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,51,0,1,2,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,19,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,1,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,0,18,39,3,1,0,5,1,2,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,0,71,0,2,0,0,7,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,24,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,13,0,1,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,108,0,1,10,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,64,0,3,0,0,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,24,6,1,0,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,72,0,2,0,0,6,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,34,0,2,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,42,0,2,0,1,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,2,0,0,3,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,93,0,1,0,10,4,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,12,24,1,0,0,1,1,3,0,2,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,2,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,3,0,1,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,17,13,1,1,0,1,1,1,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,42,0,1,1,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,3,0,0,2,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,2,1,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,0,24,0,2,0,0,1,0,0,0,0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,26,21,2,0,0,2,1,2,0,1,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
